time,area,Unnamed: 0,tavg,tmin,tmax,prcp,wspd,pres
2018-01-04,Blantyre_CBD,0,23.8,20.1,,0.0,,
2018-01-04,Chilobwe,0,23.8,20.1,,0.0,,
2018-01-04,Ndirande,0,23.8,20.1,,0.0,,
2018-01-04,Machinjiri,0,23.8,20.1,,0.0,,
2018-01-04,Bangwe,0,23.8,20.1,,0.0,,
2018-01-04,Zingwangwa,0,23.8,20.1,,0.0,,
2018-01-04,Nancholi,0,23.8,20.1,,0.0,,
2018-01-04,Chilomoni,0,23.8,20.1,,0.0,,
2018-01-04,Mbayani,0,23.8,20.1,,0.0,,
2018-01-04,Chirimba,0,23.8,20.1,,0.0,,
2018-01-04,Limbe,0,23.8,20.1,,0.0,,
2018-01-04,South_Lunzu,0,23.8,20.1,,0.0,,
2018-01-04,Kameza,0,23.8,20.1,,0.0,,
2018-01-04,Chichiri,0,23.8,20.1,,0.0,,
2018-01-04,Chitawira,0,23.8,20.1,,0.0,,
2018-01-04,Namiwawa,0,23.8,20.1,,0.0,,
2018-01-04,Manja,0,23.8,20.1,,0.0,,
2018-01-04,Mount_Pleasant,0,23.8,20.1,,0.0,,
2018-01-04,Kanjedza,0,23.8,20.1,,0.0,,
2018-01-04,Mudi,0,23.8,20.1,,0.0,,
2018-01-04,Nyambadwe,0,23.8,20.1,,0.0,,
2018-01-04,Chigumula,0,23.8,20.1,,0.0,,
2018-01-04,BCA,0,23.8,20.1,,0.0,,
2018-01-04,Chiwembe,0,23.8,20.1,,0.0,,
2018-01-04,Angelogothere,0,23.8,20.1,,0.0,,
2018-01-04,Soche_Hill,0,23.8,20.1,,0.0,,
2018-01-04,Bvumbwe,0,23.8,20.1,,0.0,,
2018-01-04,Forestry_Kanjedza,0,23.8,20.1,,0.0,,
2018-01-18,Blantyre_CBD,1,24.4,19.6,,8.9,,
2018-01-18,Chilobwe,1,24.4,19.6,,8.9,,
2018-01-18,Ndirande,1,24.4,19.6,,8.9,,
2018-01-18,Machinjiri,1,24.4,19.6,,8.9,,
2018-01-18,Bangwe,1,24.4,19.6,,8.9,,
2018-01-18,Zingwangwa,1,24.4,19.6,,8.9,,
2018-01-18,Nancholi,1,24.4,19.6,,8.9,,
2018-01-18,Chilomoni,1,24.4,19.6,,8.9,,
2018-01-18,Mbayani,1,24.4,19.6,,8.9,,
2018-01-18,Chirimba,1,24.4,19.6,,8.9,,
2018-01-18,Limbe,1,24.4,19.6,,8.9,,
2018-01-18,South_Lunzu,1,24.4,19.6,,8.9,,
2018-01-18,Kameza,1,24.4,19.6,,8.9,,
2018-01-18,Chichiri,1,24.4,19.6,,8.9,,
2018-01-18,Chitawira,1,24.4,19.6,,8.9,,
2018-01-18,Namiwawa,1,24.4,19.6,,8.9,,
2018-01-18,Manja,1,24.4,19.6,,8.9,,
2018-01-18,Mount_Pleasant,1,24.4,19.6,,8.9,,
2018-01-18,Kanjedza,1,24.4,19.6,,8.9,,
2018-01-18,Mudi,1,24.4,19.6,,8.9,,
2018-01-18,Nyambadwe,1,24.4,19.6,,8.9,,
2018-01-18,Chigumula,1,24.4,19.6,,8.9,,
2018-01-18,BCA,1,24.4,19.6,,8.9,,
2018-01-18,Chiwembe,1,24.4,19.6,,8.9,,
2018-01-18,Angelogothere,1,24.4,19.6,,8.9,,
2018-01-18,Soche_Hill,1,24.4,19.6,,8.9,,
2018-01-18,Bvumbwe,1,24.4,19.6,,8.9,,
2018-01-18,Forestry_Kanjedza,1,24.4,19.6,,8.9,,
2018-01-31,Blantyre_CBD,2,26.2,21.6,,13.7,,
2018-01-31,Chilobwe,2,26.2,21.6,,13.7,,
2018-01-31,Ndirande,2,26.2,21.6,,13.7,,
2018-01-31,Machinjiri,2,26.2,21.6,,13.7,,
2018-01-31,Bangwe,2,26.2,21.6,,13.7,,
2018-01-31,Zingwangwa,2,26.2,21.6,,13.7,,
2018-01-31,Nancholi,2,26.2,21.6,,13.7,,
2018-01-31,Chilomoni,2,26.2,21.6,,13.7,,
2018-01-31,Mbayani,2,26.2,21.6,,13.7,,
2018-01-31,Chirimba,2,26.2,21.6,,13.7,,
2018-01-31,Limbe,2,26.2,21.6,,13.7,,
2018-01-31,South_Lunzu,2,26.2,21.6,,13.7,,
2018-01-31,Kameza,2,26.2,21.6,,13.7,,
2018-01-31,Chichiri,2,26.2,21.6,,13.7,,
2018-01-31,Chitawira,2,26.2,21.6,,13.7,,
2018-01-31,Namiwawa,2,26.2,21.6,,13.7,,
2018-01-31,Manja,2,26.2,21.6,,13.7,,
2018-01-31,Mount_Pleasant,2,26.2,21.6,,13.7,,
2018-01-31,Kanjedza,2,26.2,21.6,,13.7,,
2018-01-31,Mudi,2,26.2,21.6,,13.7,,
2018-01-31,Nyambadwe,2,26.2,21.6,,13.7,,
2018-01-31,Chigumula,2,26.2,21.6,,13.7,,
2018-01-31,BCA,2,26.2,21.6,,13.7,,
2018-01-31,Chiwembe,2,26.2,21.6,,13.7,,
2018-01-31,Angelogothere,2,26.2,21.6,,13.7,,
2018-01-31,Soche_Hill,2,26.2,21.6,,13.7,,
2018-01-31,Bvumbwe,2,26.2,21.6,,13.7,,
2018-01-31,Forestry_Kanjedza,2,26.2,21.6,,13.7,,
2018-02-01,Blantyre_CBD,3,26.6,20.3,,0.0,,
2018-02-01,Chilobwe,3,26.6,20.3,,0.0,,
2018-02-01,Ndirande,3,26.6,20.3,,0.0,,
2018-02-01,Machinjiri,3,26.6,20.3,,0.0,,
2018-02-01,Bangwe,3,26.6,20.3,,0.0,,
2018-02-01,Zingwangwa,3,26.6,20.3,,0.0,,
2018-02-01,Nancholi,3,26.6,20.3,,0.0,,
2018-02-01,Chilomoni,3,26.6,20.3,,0.0,,
2018-02-01,Mbayani,3,26.6,20.3,,0.0,,
2018-02-01,Chirimba,3,26.6,20.3,,0.0,,
2018-02-01,Limbe,3,26.6,20.3,,0.0,,
2018-02-01,South_Lunzu,3,26.6,20.3,,0.0,,
2018-02-01,Kameza,3,26.6,20.3,,0.0,,
2018-02-01,Chichiri,3,26.6,20.3,,0.0,,
2018-02-01,Chitawira,3,26.6,20.3,,0.0,,
2018-02-01,Namiwawa,3,26.6,20.3,,0.0,,
2018-02-01,Manja,3,26.6,20.3,,0.0,,
2018-02-01,Mount_Pleasant,3,26.6,20.3,,0.0,,
2018-02-01,Kanjedza,3,26.6,20.3,,0.0,,
2018-02-01,Mudi,3,26.6,20.3,,0.0,,
2018-02-01,Nyambadwe,3,26.6,20.3,,0.0,,
2018-02-01,Chigumula,3,26.6,20.3,,0.0,,
2018-02-01,BCA,3,26.6,20.3,,0.0,,
2018-02-01,Chiwembe,3,26.6,20.3,,0.0,,
2018-02-01,Angelogothere,3,26.6,20.3,,0.0,,
2018-02-01,Soche_Hill,3,26.6,20.3,,0.0,,
2018-02-01,Bvumbwe,3,26.6,20.3,,0.0,,
2018-02-01,Forestry_Kanjedza,3,26.6,20.3,,0.0,,
2018-02-05,Blantyre_CBD,4,25.6,20.8,,0.0,,
2018-02-05,Chilobwe,4,25.6,20.8,,0.0,,
2018-02-05,Ndirande,4,25.6,20.8,,0.0,,
2018-02-05,Machinjiri,4,25.6,20.8,,0.0,,
2018-02-05,Bangwe,4,25.6,20.8,,0.0,,
2018-02-05,Zingwangwa,4,25.6,20.8,,0.0,,
2018-02-05,Nancholi,4,25.6,20.8,,0.0,,
2018-02-05,Chilomoni,4,25.6,20.8,,0.0,,
2018-02-05,Mbayani,4,25.6,20.8,,0.0,,
2018-02-05,Chirimba,4,25.6,20.8,,0.0,,
2018-02-05,Limbe,4,25.6,20.8,,0.0,,
2018-02-05,South_Lunzu,4,25.6,20.8,,0.0,,
2018-02-05,Kameza,4,25.6,20.8,,0.0,,
2018-02-05,Chichiri,4,25.6,20.8,,0.0,,
2018-02-05,Chitawira,4,25.6,20.8,,0.0,,
2018-02-05,Namiwawa,4,25.6,20.8,,0.0,,
2018-02-05,Manja,4,25.6,20.8,,0.0,,
2018-02-05,Mount_Pleasant,4,25.6,20.8,,0.0,,
2018-02-05,Kanjedza,4,25.6,20.8,,0.0,,
2018-02-05,Mudi,4,25.6,20.8,,0.0,,
2018-02-05,Nyambadwe,4,25.6,20.8,,0.0,,
2018-02-05,Chigumula,4,25.6,20.8,,0.0,,
2018-02-05,BCA,4,25.6,20.8,,0.0,,
2018-02-05,Chiwembe,4,25.6,20.8,,0.0,,
2018-02-05,Angelogothere,4,25.6,20.8,,0.0,,
2018-02-05,Soche_Hill,4,25.6,20.8,,0.0,,
2018-02-05,Bvumbwe,4,25.6,20.8,,0.0,,
2018-02-05,Forestry_Kanjedza,4,25.6,20.8,,0.0,,
2018-02-08,Blantyre_CBD,5,23.9,19.0,,42.9,,
2018-02-08,Chilobwe,5,23.9,19.0,,42.9,,
2018-02-08,Ndirande,5,23.9,19.0,,42.9,,
2018-02-08,Machinjiri,5,23.9,19.0,,42.9,,
2018-02-08,Bangwe,5,23.9,19.0,,42.9,,
2018-02-08,Zingwangwa,5,23.9,19.0,,42.9,,
2018-02-08,Nancholi,5,23.9,19.0,,42.9,,
2018-02-08,Chilomoni,5,23.9,19.0,,42.9,,
2018-02-08,Mbayani,5,23.9,19.0,,42.9,,
2018-02-08,Chirimba,5,23.9,19.0,,42.9,,
2018-02-08,Limbe,5,23.9,19.0,,42.9,,
2018-02-08,South_Lunzu,5,23.9,19.0,,42.9,,
2018-02-08,Kameza,5,23.9,19.0,,42.9,,
2018-02-08,Chichiri,5,23.9,19.0,,42.9,,
2018-02-08,Chitawira,5,23.9,19.0,,42.9,,
2018-02-08,Namiwawa,5,23.9,19.0,,42.9,,
2018-02-08,Manja,5,23.9,19.0,,42.9,,
2018-02-08,Mount_Pleasant,5,23.9,19.0,,42.9,,
2018-02-08,Kanjedza,5,23.9,19.0,,42.9,,
2018-02-08,Mudi,5,23.9,19.0,,42.9,,
2018-02-08,Nyambadwe,5,23.9,19.0,,42.9,,
2018-02-08,Chigumula,5,23.9,19.0,,42.9,,
2018-02-08,BCA,5,23.9,19.0,,42.9,,
2018-02-08,Chiwembe,5,23.9,19.0,,42.9,,
2018-02-08,Angelogothere,5,23.9,19.0,,42.9,,
2018-02-08,Soche_Hill,5,23.9,19.0,,42.9,,
2018-02-08,Bvumbwe,5,23.9,19.0,,42.9,,
2018-02-08,Forestry_Kanjedza,5,23.9,19.0,,42.9,,
2018-02-09,Blantyre_CBD,6,22.4,19.5,,103.4,,
2018-02-09,Chilobwe,6,22.4,19.5,,103.4,,
2018-02-09,Ndirande,6,22.4,19.5,,103.4,,
2018-02-09,Machinjiri,6,22.4,19.5,,103.4,,
2018-02-09,Bangwe,6,22.4,19.5,,103.4,,
2018-02-09,Zingwangwa,6,22.4,19.5,,103.4,,
2018-02-09,Nancholi,6,22.4,19.5,,103.4,,
2018-02-09,Chilomoni,6,22.4,19.5,,103.4,,
2018-02-09,Mbayani,6,22.4,19.5,,103.4,,
2018-02-09,Chirimba,6,22.4,19.5,,103.4,,
2018-02-09,Limbe,6,22.4,19.5,,103.4,,
2018-02-09,South_Lunzu,6,22.4,19.5,,103.4,,
2018-02-09,Kameza,6,22.4,19.5,,103.4,,
2018-02-09,Chichiri,6,22.4,19.5,,103.4,,
2018-02-09,Chitawira,6,22.4,19.5,,103.4,,
2018-02-09,Namiwawa,6,22.4,19.5,,103.4,,
2018-02-09,Manja,6,22.4,19.5,,103.4,,
2018-02-09,Mount_Pleasant,6,22.4,19.5,,103.4,,
2018-02-09,Kanjedza,6,22.4,19.5,,103.4,,
2018-02-09,Mudi,6,22.4,19.5,,103.4,,
2018-02-09,Nyambadwe,6,22.4,19.5,,103.4,,
2018-02-09,Chigumula,6,22.4,19.5,,103.4,,
2018-02-09,BCA,6,22.4,19.5,,103.4,,
2018-02-09,Chiwembe,6,22.4,19.5,,103.4,,
2018-02-09,Angelogothere,6,22.4,19.5,,103.4,,
2018-02-09,Soche_Hill,6,22.4,19.5,,103.4,,
2018-02-09,Bvumbwe,6,22.4,19.5,,103.4,,
2018-02-09,Forestry_Kanjedza,6,22.4,19.5,,103.4,,
2018-02-10,Blantyre_CBD,7,23.3,19.9,,6.1,,
2018-02-10,Chilobwe,7,23.3,19.9,,6.1,,
2018-02-10,Ndirande,7,23.3,19.9,,6.1,,
2018-02-10,Machinjiri,7,23.3,19.9,,6.1,,
2018-02-10,Bangwe,7,23.3,19.9,,6.1,,
2018-02-10,Zingwangwa,7,23.3,19.9,,6.1,,
2018-02-10,Nancholi,7,23.3,19.9,,6.1,,
2018-02-10,Chilomoni,7,23.3,19.9,,6.1,,
2018-02-10,Mbayani,7,23.3,19.9,,6.1,,
2018-02-10,Chirimba,7,23.3,19.9,,6.1,,
2018-02-10,Limbe,7,23.3,19.9,,6.1,,
2018-02-10,South_Lunzu,7,23.3,19.9,,6.1,,
2018-02-10,Kameza,7,23.3,19.9,,6.1,,
2018-02-10,Chichiri,7,23.3,19.9,,6.1,,
2018-02-10,Chitawira,7,23.3,19.9,,6.1,,
2018-02-10,Namiwawa,7,23.3,19.9,,6.1,,
2018-02-10,Manja,7,23.3,19.9,,6.1,,
2018-02-10,Mount_Pleasant,7,23.3,19.9,,6.1,,
2018-02-10,Kanjedza,7,23.3,19.9,,6.1,,
2018-02-10,Mudi,7,23.3,19.9,,6.1,,
2018-02-10,Nyambadwe,7,23.3,19.9,,6.1,,
2018-02-10,Chigumula,7,23.3,19.9,,6.1,,
2018-02-10,BCA,7,23.3,19.9,,6.1,,
2018-02-10,Chiwembe,7,23.3,19.9,,6.1,,
2018-02-10,Angelogothere,7,23.3,19.9,,6.1,,
2018-02-10,Soche_Hill,7,23.3,19.9,,6.1,,
2018-02-10,Bvumbwe,7,23.3,19.9,,6.1,,
2018-02-10,Forestry_Kanjedza,7,23.3,19.9,,6.1,,
2018-02-11,Blantyre_CBD,8,23.0,19.4,,6.1,,
2018-02-11,Chilobwe,8,23.0,19.4,,6.1,,
2018-02-11,Ndirande,8,23.0,19.4,,6.1,,
2018-02-11,Machinjiri,8,23.0,19.4,,6.1,,
2018-02-11,Bangwe,8,23.0,19.4,,6.1,,
2018-02-11,Zingwangwa,8,23.0,19.4,,6.1,,
2018-02-11,Nancholi,8,23.0,19.4,,6.1,,
2018-02-11,Chilomoni,8,23.0,19.4,,6.1,,
2018-02-11,Mbayani,8,23.0,19.4,,6.1,,
2018-02-11,Chirimba,8,23.0,19.4,,6.1,,
2018-02-11,Limbe,8,23.0,19.4,,6.1,,
2018-02-11,South_Lunzu,8,23.0,19.4,,6.1,,
2018-02-11,Kameza,8,23.0,19.4,,6.1,,
2018-02-11,Chichiri,8,23.0,19.4,,6.1,,
2018-02-11,Chitawira,8,23.0,19.4,,6.1,,
2018-02-11,Namiwawa,8,23.0,19.4,,6.1,,
2018-02-11,Manja,8,23.0,19.4,,6.1,,
2018-02-11,Mount_Pleasant,8,23.0,19.4,,6.1,,
2018-02-11,Kanjedza,8,23.0,19.4,,6.1,,
2018-02-11,Mudi,8,23.0,19.4,,6.1,,
2018-02-11,Nyambadwe,8,23.0,19.4,,6.1,,
2018-02-11,Chigumula,8,23.0,19.4,,6.1,,
2018-02-11,BCA,8,23.0,19.4,,6.1,,
2018-02-11,Chiwembe,8,23.0,19.4,,6.1,,
2018-02-11,Angelogothere,8,23.0,19.4,,6.1,,
2018-02-11,Soche_Hill,8,23.0,19.4,,6.1,,
2018-02-11,Bvumbwe,8,23.0,19.4,,6.1,,
2018-02-11,Forestry_Kanjedza,8,23.0,19.4,,6.1,,
2018-02-12,Blantyre_CBD,9,26.9,,,0.0,,
2018-02-12,Chilobwe,9,26.9,,,0.0,,
2018-02-12,Ndirande,9,26.9,,,0.0,,
2018-02-12,Machinjiri,9,26.9,,,0.0,,
2018-02-12,Bangwe,9,26.9,,,0.0,,
2018-02-12,Zingwangwa,9,26.9,,,0.0,,
2018-02-12,Nancholi,9,26.9,,,0.0,,
2018-02-12,Chilomoni,9,26.9,,,0.0,,
2018-02-12,Mbayani,9,26.9,,,0.0,,
2018-02-12,Chirimba,9,26.9,,,0.0,,
2018-02-12,Limbe,9,26.9,,,0.0,,
2018-02-12,South_Lunzu,9,26.9,,,0.0,,
2018-02-12,Kameza,9,26.9,,,0.0,,
2018-02-12,Chichiri,9,26.9,,,0.0,,
2018-02-12,Chitawira,9,26.9,,,0.0,,
2018-02-12,Namiwawa,9,26.9,,,0.0,,
2018-02-12,Manja,9,26.9,,,0.0,,
2018-02-12,Mount_Pleasant,9,26.9,,,0.0,,
2018-02-12,Kanjedza,9,26.9,,,0.0,,
2018-02-12,Mudi,9,26.9,,,0.0,,
2018-02-12,Nyambadwe,9,26.9,,,0.0,,
2018-02-12,Chigumula,9,26.9,,,0.0,,
2018-02-12,BCA,9,26.9,,,0.0,,
2018-02-12,Chiwembe,9,26.9,,,0.0,,
2018-02-12,Angelogothere,9,26.9,,,0.0,,
2018-02-12,Soche_Hill,9,26.9,,,0.0,,
2018-02-12,Bvumbwe,9,26.9,,,0.0,,
2018-02-12,Forestry_Kanjedza,9,26.9,,,0.0,,
2018-02-18,Blantyre_CBD,10,26.6,22.5,,0.0,,
2018-02-18,Chilobwe,10,26.6,22.5,,0.0,,
2018-02-18,Ndirande,10,26.6,22.5,,0.0,,
2018-02-18,Machinjiri,10,26.6,22.5,,0.0,,
2018-02-18,Bangwe,10,26.6,22.5,,0.0,,
2018-02-18,Zingwangwa,10,26.6,22.5,,0.0,,
2018-02-18,Nancholi,10,26.6,22.5,,0.0,,
2018-02-18,Chilomoni,10,26.6,22.5,,0.0,,
2018-02-18,Mbayani,10,26.6,22.5,,0.0,,
2018-02-18,Chirimba,10,26.6,22.5,,0.0,,
2018-02-18,Limbe,10,26.6,22.5,,0.0,,
2018-02-18,South_Lunzu,10,26.6,22.5,,0.0,,
2018-02-18,Kameza,10,26.6,22.5,,0.0,,
2018-02-18,Chichiri,10,26.6,22.5,,0.0,,
2018-02-18,Chitawira,10,26.6,22.5,,0.0,,
2018-02-18,Namiwawa,10,26.6,22.5,,0.0,,
2018-02-18,Manja,10,26.6,22.5,,0.0,,
2018-02-18,Mount_Pleasant,10,26.6,22.5,,0.0,,
2018-02-18,Kanjedza,10,26.6,22.5,,0.0,,
2018-02-18,Mudi,10,26.6,22.5,,0.0,,
2018-02-18,Nyambadwe,10,26.6,22.5,,0.0,,
2018-02-18,Chigumula,10,26.6,22.5,,0.0,,
2018-02-18,BCA,10,26.6,22.5,,0.0,,
2018-02-18,Chiwembe,10,26.6,22.5,,0.0,,
2018-02-18,Angelogothere,10,26.6,22.5,,0.0,,
2018-02-18,Soche_Hill,10,26.6,22.5,,0.0,,
2018-02-18,Bvumbwe,10,26.6,22.5,,0.0,,
2018-02-18,Forestry_Kanjedza,10,26.6,22.5,,0.0,,
2018-02-21,Blantyre_CBD,11,25.8,20.4,,8.4,,
2018-02-21,Chilobwe,11,25.8,20.4,,8.4,,
2018-02-21,Ndirande,11,25.8,20.4,,8.4,,
2018-02-21,Machinjiri,11,25.8,20.4,,8.4,,
2018-02-21,Bangwe,11,25.8,20.4,,8.4,,
2018-02-21,Zingwangwa,11,25.8,20.4,,8.4,,
2018-02-21,Nancholi,11,25.8,20.4,,8.4,,
2018-02-21,Chilomoni,11,25.8,20.4,,8.4,,
2018-02-21,Mbayani,11,25.8,20.4,,8.4,,
2018-02-21,Chirimba,11,25.8,20.4,,8.4,,
2018-02-21,Limbe,11,25.8,20.4,,8.4,,
2018-02-21,South_Lunzu,11,25.8,20.4,,8.4,,
2018-02-21,Kameza,11,25.8,20.4,,8.4,,
2018-02-21,Chichiri,11,25.8,20.4,,8.4,,
2018-02-21,Chitawira,11,25.8,20.4,,8.4,,
2018-02-21,Namiwawa,11,25.8,20.4,,8.4,,
2018-02-21,Manja,11,25.8,20.4,,8.4,,
2018-02-21,Mount_Pleasant,11,25.8,20.4,,8.4,,
2018-02-21,Kanjedza,11,25.8,20.4,,8.4,,
2018-02-21,Mudi,11,25.8,20.4,,8.4,,
2018-02-21,Nyambadwe,11,25.8,20.4,,8.4,,
2018-02-21,Chigumula,11,25.8,20.4,,8.4,,
2018-02-21,BCA,11,25.8,20.4,,8.4,,
2018-02-21,Chiwembe,11,25.8,20.4,,8.4,,
2018-02-21,Angelogothere,11,25.8,20.4,,8.4,,
2018-02-21,Soche_Hill,11,25.8,20.4,,8.4,,
2018-02-21,Bvumbwe,11,25.8,20.4,,8.4,,
2018-02-21,Forestry_Kanjedza,11,25.8,20.4,,8.4,,
2018-02-22,Blantyre_CBD,12,25.2,20.6,,13.2,,
2018-02-22,Chilobwe,12,25.2,20.6,,13.2,,
2018-02-22,Ndirande,12,25.2,20.6,,13.2,,
2018-02-22,Machinjiri,12,25.2,20.6,,13.2,,
2018-02-22,Bangwe,12,25.2,20.6,,13.2,,
2018-02-22,Zingwangwa,12,25.2,20.6,,13.2,,
2018-02-22,Nancholi,12,25.2,20.6,,13.2,,
2018-02-22,Chilomoni,12,25.2,20.6,,13.2,,
2018-02-22,Mbayani,12,25.2,20.6,,13.2,,
2018-02-22,Chirimba,12,25.2,20.6,,13.2,,
2018-02-22,Limbe,12,25.2,20.6,,13.2,,
2018-02-22,South_Lunzu,12,25.2,20.6,,13.2,,
2018-02-22,Kameza,12,25.2,20.6,,13.2,,
2018-02-22,Chichiri,12,25.2,20.6,,13.2,,
2018-02-22,Chitawira,12,25.2,20.6,,13.2,,
2018-02-22,Namiwawa,12,25.2,20.6,,13.2,,
2018-02-22,Manja,12,25.2,20.6,,13.2,,
2018-02-22,Mount_Pleasant,12,25.2,20.6,,13.2,,
2018-02-22,Kanjedza,12,25.2,20.6,,13.2,,
2018-02-22,Mudi,12,25.2,20.6,,13.2,,
2018-02-22,Nyambadwe,12,25.2,20.6,,13.2,,
2018-02-22,Chigumula,12,25.2,20.6,,13.2,,
2018-02-22,BCA,12,25.2,20.6,,13.2,,
2018-02-22,Chiwembe,12,25.2,20.6,,13.2,,
2018-02-22,Angelogothere,12,25.2,20.6,,13.2,,
2018-02-22,Soche_Hill,12,25.2,20.6,,13.2,,
2018-02-22,Bvumbwe,12,25.2,20.6,,13.2,,
2018-02-22,Forestry_Kanjedza,12,25.2,20.6,,13.2,,
2018-02-23,Blantyre_CBD,13,27.1,21.0,,0.3,,
2018-02-23,Chilobwe,13,27.1,21.0,,0.3,,
2018-02-23,Ndirande,13,27.1,21.0,,0.3,,
2018-02-23,Machinjiri,13,27.1,21.0,,0.3,,
2018-02-23,Bangwe,13,27.1,21.0,,0.3,,
2018-02-23,Zingwangwa,13,27.1,21.0,,0.3,,
2018-02-23,Nancholi,13,27.1,21.0,,0.3,,
2018-02-23,Chilomoni,13,27.1,21.0,,0.3,,
2018-02-23,Mbayani,13,27.1,21.0,,0.3,,
2018-02-23,Chirimba,13,27.1,21.0,,0.3,,
2018-02-23,Limbe,13,27.1,21.0,,0.3,,
2018-02-23,South_Lunzu,13,27.1,21.0,,0.3,,
2018-02-23,Kameza,13,27.1,21.0,,0.3,,
2018-02-23,Chichiri,13,27.1,21.0,,0.3,,
2018-02-23,Chitawira,13,27.1,21.0,,0.3,,
2018-02-23,Namiwawa,13,27.1,21.0,,0.3,,
2018-02-23,Manja,13,27.1,21.0,,0.3,,
2018-02-23,Mount_Pleasant,13,27.1,21.0,,0.3,,
2018-02-23,Kanjedza,13,27.1,21.0,,0.3,,
2018-02-23,Mudi,13,27.1,21.0,,0.3,,
2018-02-23,Nyambadwe,13,27.1,21.0,,0.3,,
2018-02-23,Chigumula,13,27.1,21.0,,0.3,,
2018-02-23,BCA,13,27.1,21.0,,0.3,,
2018-02-23,Chiwembe,13,27.1,21.0,,0.3,,
2018-02-23,Angelogothere,13,27.1,21.0,,0.3,,
2018-02-23,Soche_Hill,13,27.1,21.0,,0.3,,
2018-02-23,Bvumbwe,13,27.1,21.0,,0.3,,
2018-02-23,Forestry_Kanjedza,13,27.1,21.0,,0.3,,
2018-02-24,Blantyre_CBD,14,26.8,20.9,,0.0,,
2018-02-24,Chilobwe,14,26.8,20.9,,0.0,,
2018-02-24,Ndirande,14,26.8,20.9,,0.0,,
2018-02-24,Machinjiri,14,26.8,20.9,,0.0,,
2018-02-24,Bangwe,14,26.8,20.9,,0.0,,
2018-02-24,Zingwangwa,14,26.8,20.9,,0.0,,
2018-02-24,Nancholi,14,26.8,20.9,,0.0,,
2018-02-24,Chilomoni,14,26.8,20.9,,0.0,,
2018-02-24,Mbayani,14,26.8,20.9,,0.0,,
2018-02-24,Chirimba,14,26.8,20.9,,0.0,,
2018-02-24,Limbe,14,26.8,20.9,,0.0,,
2018-02-24,South_Lunzu,14,26.8,20.9,,0.0,,
2018-02-24,Kameza,14,26.8,20.9,,0.0,,
2018-02-24,Chichiri,14,26.8,20.9,,0.0,,
2018-02-24,Chitawira,14,26.8,20.9,,0.0,,
2018-02-24,Namiwawa,14,26.8,20.9,,0.0,,
2018-02-24,Manja,14,26.8,20.9,,0.0,,
2018-02-24,Mount_Pleasant,14,26.8,20.9,,0.0,,
2018-02-24,Kanjedza,14,26.8,20.9,,0.0,,
2018-02-24,Mudi,14,26.8,20.9,,0.0,,
2018-02-24,Nyambadwe,14,26.8,20.9,,0.0,,
2018-02-24,Chigumula,14,26.8,20.9,,0.0,,
2018-02-24,BCA,14,26.8,20.9,,0.0,,
2018-02-24,Chiwembe,14,26.8,20.9,,0.0,,
2018-02-24,Angelogothere,14,26.8,20.9,,0.0,,
2018-02-24,Soche_Hill,14,26.8,20.9,,0.0,,
2018-02-24,Bvumbwe,14,26.8,20.9,,0.0,,
2018-02-24,Forestry_Kanjedza,14,26.8,20.9,,0.0,,
2018-02-27,Blantyre_CBD,15,23.7,19.8,,13.7,,
2018-02-27,Chilobwe,15,23.7,19.8,,13.7,,
2018-02-27,Ndirande,15,23.7,19.8,,13.7,,
2018-02-27,Machinjiri,15,23.7,19.8,,13.7,,
2018-02-27,Bangwe,15,23.7,19.8,,13.7,,
2018-02-27,Zingwangwa,15,23.7,19.8,,13.7,,
2018-02-27,Nancholi,15,23.7,19.8,,13.7,,
2018-02-27,Chilomoni,15,23.7,19.8,,13.7,,
2018-02-27,Mbayani,15,23.7,19.8,,13.7,,
2018-02-27,Chirimba,15,23.7,19.8,,13.7,,
2018-02-27,Limbe,15,23.7,19.8,,13.7,,
2018-02-27,South_Lunzu,15,23.7,19.8,,13.7,,
2018-02-27,Kameza,15,23.7,19.8,,13.7,,
2018-02-27,Chichiri,15,23.7,19.8,,13.7,,
2018-02-27,Chitawira,15,23.7,19.8,,13.7,,
2018-02-27,Namiwawa,15,23.7,19.8,,13.7,,
2018-02-27,Manja,15,23.7,19.8,,13.7,,
2018-02-27,Mount_Pleasant,15,23.7,19.8,,13.7,,
2018-02-27,Kanjedza,15,23.7,19.8,,13.7,,
2018-02-27,Mudi,15,23.7,19.8,,13.7,,
2018-02-27,Nyambadwe,15,23.7,19.8,,13.7,,
2018-02-27,Chigumula,15,23.7,19.8,,13.7,,
2018-02-27,BCA,15,23.7,19.8,,13.7,,
2018-02-27,Chiwembe,15,23.7,19.8,,13.7,,
2018-02-27,Angelogothere,15,23.7,19.8,,13.7,,
2018-02-27,Soche_Hill,15,23.7,19.8,,13.7,,
2018-02-27,Bvumbwe,15,23.7,19.8,,13.7,,
2018-02-27,Forestry_Kanjedza,15,23.7,19.8,,13.7,,
2018-02-28,Blantyre_CBD,16,24.6,20.5,,4.6,,
2018-02-28,Chilobwe,16,24.6,20.5,,4.6,,
2018-02-28,Ndirande,16,24.6,20.5,,4.6,,
2018-02-28,Machinjiri,16,24.6,20.5,,4.6,,
2018-02-28,Bangwe,16,24.6,20.5,,4.6,,
2018-02-28,Zingwangwa,16,24.6,20.5,,4.6,,
2018-02-28,Nancholi,16,24.6,20.5,,4.6,,
